,Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity
108,OS,0.54,0.979253112033195,0.9507056657803232,0.44795237236153707
109,RDP,0.54,0.6929460580912863,0.41730379664118145,0.054843947320945316
110,OS,0.55,0.979253112033195,0.9507056657803232,0.4578747970413134
111,RDP,0.55,0.7136929460580913,0.44755988173150396,0.05267905466353958
112,OS,0.56,0.979253112033195,0.9507056657803232,0.4670755908352877
113,RDP,0.56,0.7385892116182573,0.48523478555687405,0.05123579289193576
114,OS,0.5700000000000001,0.979253112033195,0.9507056657803232,0.47357026880750497
115,RDP,0.5700000000000001,0.7676348547717843,0.5311935528692511,0.04907090023453002
116,OS,0.58,0.983402489626556,0.9604009201445941,0.481869023994227
117,RDP,0.58,0.7800829875518672,0.5515885553800246,0.047627638462926204
118,OS,0.59,0.983402489626556,0.9604009201445941,0.4914306332311023
119,RDP,0.59,0.7883817427385892,0.5654279956157409,0.0467255998556738
120,OS,0.6,0.9875518672199171,0.9701769582972405,0.49918816525347287
121,RDP,0.6,0.8008298755186722,0.5865618298784847,0.046184376691322374
122,OS,0.61,0.991701244813278,0.980034794134703,0.510193036261952
123,RDP,0.61,0.8174273858921162,0.6154627212068465,0.04546274580552047
124,OS,0.62,0.991701244813278,0.980034794134703,0.518852606891575
125,RDP,0.62,0.8257261410788381,0.6302330678746255,0.04510193036261951
126,OS,0.63,0.991701244813278,0.980034794134703,0.5285946238499007
127,RDP,0.63,0.8298755186721992,0.63770028966377,0.044560707198268074
128,OS,0.64,0.991701244813278,0.980034794134703,0.5385170485296771
129,RDP,0.64,0.8340248962655602,0.6452230237008686,0.04438029947681759
130,OS,0.65,0.991701244813278,0.980034794134703,0.547898250045102
131,RDP,0.65,0.8340248962655602,0.6452230237008686,0.04419989175536712
132,OS,0.66,0.991701244813278,0.980034794134703,0.5605267905466353
133,RDP,0.66,0.8381742738589212,0.6528018913228177,0.04401948403391664
134,OS,0.67,0.9875518672199171,0.9701769582972405,0.5731553310481688
135,RDP,0.67,0.8381742738589212,0.6528018913228177,0.043839076312466155
136,OS,0.68,0.9875518672199171,0.9701769582972405,0.5866859101569546
137,RDP,0.68,0.8381742738589212,0.6528018913228177,0.043839076312466155
138,OS,0.6900000000000001,0.991701244813278,0.980034794134703,0.5987732274941366
139,RDP,0.6900000000000001,0.8381742738589212,0.6528018913228177,0.043839076312466155
140,OS,0.7000000000000001,0.991701244813278,0.980034794134703,0.6110409525527692
141,RDP,0.7000000000000001,0.8381742738589212,0.6528018913228177,0.043839076312466155
142,OS,0.71,0.995850622406639,0.9899754585915728,0.6227674544470503
143,RDP,0.71,0.8381742738589212,0.6528018913228177,0.043839076312466155
144,OS,0.72,0.995850622406639,0.9899754585915728,0.6314270250766733
145,RDP,0.72,0.8381742738589212,0.6528018913228177,0.043658668591015685
146,OS,0.73,0.995850622406639,0.9899754585915728,0.6444163810211077
147,RDP,0.73,0.8381742738589212,0.6528018913228177,0.043658668591015685
148,OS,0.74,0.995850622406639,0.9899754585915728,0.6575861446869925
149,RDP,0.74,0.8381742738589212,0.6528018913228177,0.043658668591015685
150,OS,0.75,1.0,1.0,0.6687714234169222
151,RDP,0.75,0.8381742738589212,0.6528018913228177,0.043658668591015685
152,OS,0.76,1.0,1.0,0.6774309940465452
153,RDP,0.76,0.8381742738589212,0.6528018913228177,0.043658668591015685
154,OS,0.77,1.0,1.0,0.6898791268266281
155,RDP,0.77,0.8381742738589212,0.6528018913228177,0.043658668591015685
156,OS,0.78,1.0,1.0,0.7008839978351074
157,RDP,0.78,0.8381742738589212,0.6528018913228177,0.043658668591015685
158,OS,0.79,1.0,1.0,0.7117084611221361
159,RDP,0.79,0.8381742738589212,0.6528018913228177,0.04347826086956521
160,OS,0.8,1.0,1.0,0.7227133321306152
161,RDP,0.8,0.8381742738589212,0.6528018913228177,0.04347826086956521
162,OS,0.81,1.0,1.0,0.7355222803535991
163,RDP,0.81,0.8381742738589212,0.6528018913228177,0.04347826086956521
164,OS,0.8200000000000001,1.0,1.0,0.7465271513620784
165,RDP,0.8200000000000001,0.8381742738589212,0.6528018913228177,0.04347826086956521
166,OS,0.8300000000000001,1.0,1.0,0.7553671297131517
167,RDP,0.8300000000000001,0.8381742738589212,0.6528018913228177,0.04347826086956521
168,OS,0.84,1.0,1.0,0.7679956702146852
169,RDP,0.84,0.8381742738589212,0.6528018913228177,0.04347826086956521
170,OS,0.85,1.0,1.0,0.7818870647663719
171,RDP,0.85,0.8381742738589212,0.6528018913228177,0.04347826086956521
172,OS,0.86,1.0,1.0,0.7959588670395092
173,RDP,0.86,0.8381742738589212,0.6528018913228177,0.04347826086956521
174,OS,0.87,1.0,1.0,0.8089482229839438
175,RDP,0.87,0.8381742738589212,0.6528018913228177,0.04347826086956521
176,OS,0.88,1.0,1.0,0.8224788020927295
177,RDP,0.88,0.8381742738589212,0.6528018913228177,0.04347826086956521
178,OS,0.89,1.0,1.0,0.8396175356305249
179,RDP,0.89,0.8381742738589212,0.6528018913228177,0.04347826086956521
180,OS,0.9,1.0,1.0,0.8520656684106079
181,RDP,0.9,0.8381742738589212,0.6528018913228177,0.04347826086956521
182,OS,0.91,1.0,1.0,0.8668591015695472
183,RDP,0.91,0.8381742738589212,0.6528018913228177,0.04347826086956521
184,OS,0.92,1.0,1.0,0.8827349810571893
185,RDP,0.92,0.8381742738589212,0.6528018913228177,0.04347826086956521
186,OS,0.93,1.0,1.0,0.9005953454807866
187,RDP,0.93,0.8381742738589212,0.6528018913228177,0.04347826086956521
188,OS,0.9400000000000001,1.0,1.0,0.913584701425221
189,RDP,0.9400000000000001,0.8381742738589212,0.6528018913228177,0.04347826086956521
190,OS,0.9500000000000001,1.0,1.0,0.9301822117986649
191,RDP,0.9500000000000001,0.8381742738589212,0.6528018913228177,0.04347826086956521
192,OS,0.96,1.0,1.0,0.941908713692946
193,RDP,0.96,0.8381742738589212,0.6528018913228177,0.04347826086956521
194,OS,0.97,1.0,1.0,0.9590474472307414
195,RDP,0.97,0.8381742738589212,0.6528018913228177,0.04347826086956521
196,OS,0.98,1.0,1.0,0.9747429189969332
197,RDP,0.98,0.8381742738589212,0.6528018913228177,0.04347826086956521
198,OS,0.99,1.0,1.0,0.9884539058271695
199,RDP,0.99,0.8381742738589212,0.6528018913228177,0.04347826086956521
