Type,Alpha,Percentage Agreement,Kappa Loyalty,Complexity,Num Segments
RDP,0.7000000000000001,71,0.0,0.013161764705882324,1.79
BU,0.7000000000000001,95,0.0,0.014705882352941142,2.0
VW,0.7000000000000001,100,1.0,0.05911764705882349,8.04
LSF,0.7000000000000001,0,0.0,0.0,0.0
OS,0.71,100,1.0,0.3632352941176468,49.4
RDP,0.71,70,0.0,0.012941176470588208,1.76
BU,0.71,95,0.0,0.014705882352941142,2.0
VW,0.71,100,1.0,0.05874999999999995,7.99
LSF,0.71,0,0.0,0.0,0.0
OS,0.72,100,1.0,0.37499999999999994,51.0
RDP,0.72,65,0.0,0.012352941176470561,1.68
BU,0.72,95,0.0,0.014705882352941142,2.0
VW,0.72,100,1.0,0.05860294117647054,7.97
LSF,0.72,0,0.0,0.0,0.0
OS,0.73,100,1.0,0.3850735294117646,52.37
RDP,0.73,59,0.0,0.011911764705882328,1.62
BU,0.73,95,0.0,0.014705882352941142,2.0
VW,0.73,100,1.0,0.058382352941176406,7.94
LSF,0.73,0,0.0,0.0,0.0
OS,0.74,100,1.0,0.39933823529411766,54.31
RDP,0.74,54,0.0,0.011544117647058798,1.57
BU,0.74,95,0.0,0.014705882352941142,2.0
VW,0.74,100,1.0,0.058382352941176406,7.94
LSF,0.74,0,0.0,0.0,0.0
OS,0.75,100,1.0,0.41360294117647056,56.25
RDP,0.75,50,0.0,0.011249999999999975,1.53
BU,0.75,95,0.0,0.014705882352941142,2.0
VW,0.75,100,1.0,0.05808823529411759,7.9
LSF,0.75,0,0.0,0.0,0.0
OS,0.76,100,1.0,0.42963235294117635,58.43
RDP,0.76,48,0.0,0.011102941176470564,1.51
BU,0.76,95,0.0,0.014705882352941142,2.0
VW,0.76,100,1.0,0.05772058823529406,7.85
LSF,0.76,0,0.0,0.0,0.0
OS,0.77,100,1.0,0.44551470588235303,60.59
RDP,0.77,47,0.0,0.011029411764705859,1.5
BU,0.77,95,0.0,0.014705882352941142,2.0
VW,0.77,100,1.0,0.057279411764705836,7.79
LSF,0.77,0,0.0,0.0,0.0
OS,0.78,100,1.0,0.45948529411764716,62.49
RDP,0.78,47,0.0,0.011029411764705859,1.5
BU,0.78,95,0.0,0.014705882352941142,2.0
VW,0.78,100,1.0,0.057132352941176426,7.77
LSF,0.78,0,0.0,0.0,0.0
OS,0.79,100,1.0,0.47485294117647064,64.58
RDP,0.79,47,0.0,0.011029411764705859,1.5
BU,0.79,95,0.0,0.014705882352941142,2.0
VW,0.79,100,1.0,0.0569117647058823,7.74
LSF,0.79,0,0.0,0.0,0.0
OS,0.8,100,1.0,0.49647058823529394,67.52
RDP,0.8,47,0.0,0.011029411764705859,1.5
BU,0.8,95,0.0,0.014705882352941142,2.0
VW,0.8,100,1.0,0.05661764705882348,7.7
LSF,0.8,0,0.0,0.0,0.0
OS,0.81,100,1.0,0.5138235294117646,69.88
RDP,0.81,47,0.0,0.011029411764705859,1.5
BU,0.81,95,0.0,0.014705882352941142,2.0
VW,0.81,100,1.0,0.05654411764705878,7.69
LSF,0.81,0,0.0,0.0,0.0
OS,0.8200000000000001,100,1.0,0.5322058823529413,72.38
RDP,0.8200000000000001,47,0.0,0.011029411764705859,1.5
BU,0.8200000000000001,95,0.0,0.014705882352941142,2.0
VW,0.8200000000000001,100,1.0,0.05647058823529407,7.68
LSF,0.8200000000000001,0,0.0,0.0,0.0
OS,0.8300000000000001,100,1.0,0.5496323529411766,74.75
RDP,0.8300000000000001,47,0.0,0.011029411764705859,1.5
BU,0.8300000000000001,95,0.0,0.014705882352941142,2.0
VW,0.8300000000000001,100,1.0,0.05639705882352937,7.67
LSF,0.8300000000000001,0,0.0,0.0,0.0
OS,0.84,100,1.0,0.5732352941176471,77.96
RDP,0.84,47,0.0,0.011029411764705859,1.5
BU,0.84,95,0.0,0.014705882352941142,2.0
VW,0.84,100,1.0,0.05624999999999995,7.65
LSF,0.84,0,0.0,0.0,0.0
OS,0.85,100,1.0,0.5940441176470587,80.79
RDP,0.85,47,0.0,0.011029411764705859,1.5
BU,0.85,95,0.0,0.014705882352941142,2.0
VW,0.85,100,1.0,0.05610294117647054,7.63
LSF,0.85,0,0.0,0.0,0.0
OS,0.86,100,1.0,0.6124999999999998,83.3
RDP,0.86,47,0.0,0.011029411764705859,1.5
BU,0.86,95,0.0,0.014705882352941142,2.0
VW,0.86,100,1.0,0.055735294117647015,7.58
LSF,0.86,0,0.0,0.0,0.0
OS,0.87,100,1.0,0.6385294117647058,86.84
RDP,0.87,47,0.0,0.011029411764705859,1.5
BU,0.87,95,0.0,0.014705882352941142,2.0
VW,0.87,100,1.0,0.0555147058823529,7.55
LSF,0.87,0,0.0,0.0,0.0
OS,0.88,100,1.0,0.6655147058823531,90.51
RDP,0.88,47,0.0,0.011029411764705859,1.5
BU,0.88,95,0.0,0.014705882352941142,2.0
VW,0.88,100,1.0,0.05536764705882348,7.53
LSF,0.88,0,0.0,0.0,0.0
OS,0.89,100,1.0,0.6908823529411766,93.96
RDP,0.89,47,0.0,0.011029411764705859,1.5
BU,0.89,95,0.0,0.014705882352941142,2.0
VW,0.89,100,1.0,0.055147058823529355,7.5
LSF,0.89,0,0.0,0.0,0.0
OS,0.9,100,1.0,0.7144852941176473,97.17
RDP,0.9,47,0.0,0.011029411764705859,1.5
BU,0.9,95,0.0,0.014705882352941142,2.0
VW,0.9,100,1.0,0.055073529411764646,7.49
LSF,0.9,0,0.0,0.0,0.0
OS,0.91,100,1.0,0.7477205882352942,101.69
RDP,0.91,47,0.0,0.011029411764705859,1.5
BU,0.91,95,0.0,0.014705882352941142,2.0
VW,0.91,100,1.0,0.05499999999999994,7.48
LSF,0.91,0,0.0,0.0,0.0
OS,0.92,100,1.0,0.7805147058823526,106.15
RDP,0.92,47,0.0,0.011029411764705859,1.5
BU,0.92,95,0.0,0.014705882352941142,2.0
VW,0.92,100,1.0,0.054926470588235236,7.47
LSF,0.92,0,0.0,0.0,0.0
OS,0.93,100,1.0,0.809705882352941,110.12
RDP,0.93,47,0.0,0.011029411764705859,1.5
BU,0.93,95,0.0,0.014705882352941142,2.0
VW,0.93,100,1.0,0.05470588235294112,7.44
LSF,0.93,0,0.0,0.0,0.0
OS,0.9400000000000001,100,1.0,0.8391176470588235,114.12
RDP,0.9400000000000001,47,0.0,0.011029411764705859,1.5
BU,0.9400000000000001,95,0.0,0.014705882352941142,2.0
VW,0.9400000000000001,100,1.0,0.05470588235294112,7.44
LSF,0.9400000000000001,0,0.0,0.0,0.0
OS,0.9500000000000001,100,1.0,0.8622058823529413,117.26
RDP,0.9500000000000001,47,0.0,0.011029411764705859,1.5
BU,0.9500000000000001,95,0.0,0.014705882352941142,2.0
VW,0.9500000000000001,100,1.0,0.054558823529411715,7.42
LSF,0.9500000000000001,0,0.0,0.0,0.0
OS,0.96,100,1.0,0.9073529411764706,123.4
RDP,0.96,47,0.0,0.011029411764705859,1.5
BU,0.96,95,0.0,0.014705882352941142,2.0
VW,0.96,100,1.0,0.054558823529411715,7.42
LSF,0.96,0,0.0,0.0,0.0
OS,0.97,100,1.0,0.9227941176470589,125.5
RDP,0.97,47,0.0,0.011029411764705859,1.5
BU,0.97,95,0.0,0.014705882352941142,2.0
VW,0.97,100,1.0,0.054485294117647014,7.41
LSF,0.97,0,0.0,0.0,0.0
OS,0.98,100,1.0,0.9629411764705883,130.96
RDP,0.98,47,0.0,0.011029411764705859,1.5
BU,0.98,95,0.0,0.014705882352941142,2.0
VW,0.98,100,1.0,0.05433823529411759,7.39
LSF,0.98,0,0.0,0.0,0.0
OS,0.99,100,1.0,0.9674264705882356,131.57
RDP,0.99,47,0.0,0.011029411764705859,1.5
BU,0.99,95,0.0,0.014705882352941142,2.0
VW,0.99,100,1.0,0.05426470588235289,7.38
LSF,0.99,0,0.0,0.0,0.0
